Protocol,Packet Length,Packet Type,Traffic Type,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Signature,Action Taken,Severity Level,Network Segment,Log Source,Attack Type
1,4.7,0,0,0,0.33490000000000003,1,1,1,2,2,0,2
0,5.95,0,0,0,0.6998000000000001,1,0,0,1,2,0,1
2,9.6,0,0,1,0.2546,1,0,2,1,2,1,2
0,5.55,0,0,1,0.2143,0,1,1,1,1,0,2
2,13.92,1,0,1,0.9490000000000001,0,0,1,1,1,0,0
0,14.44,0,0,1,0.42969999999999997,1,1,0,2,1,1,1
2,12.85,0,2,0,0.9531000000000001,1,0,0,0,0,0,1
2,7.49,0,1,1,0.9074,0,0,1,1,1,0,1
0,10.19,0,1,1,0.9309999999999999,1,0,2,2,1,0,2
0,10.34,1,2,0,0.1972,0,0,0,0,2,0,0
1,10.0,0,2,1,0.304,0,1,1,1,1,1,1
0,11.16,0,2,1,0.0492,1,1,0,2,1,0,0
2,6.02,0,2,1,0.0553,0,1,0,2,2,1,1
2,12.46,0,1,1,0.8148000000000001,1,0,2,1,1,0,2
1,7.39,0,0,0,0.6507,1,0,1,1,0,1,2
0,6.1,0,2,0,0.09050000000000001,0,1,0,2,2,1,2
1,14.32,1,2,1,0.4058,1,0,2,1,2,0,1
1,2.83,0,2,0,0.8886,1,1,0,2,1,1,0
0,10.63,0,2,0,0.8009999999999999,1,1,1,2,0,1,1
0,7.62,0,1,0,0.6503,1,1,0,1,2,1,1
0,6.84,1,0,0,0.0691,0,0,1,1,0,0,0
1,3.89,1,1,1,0.8448,0,0,1,1,0,1,1
2,5.19,0,1,1,0.3732,0,0,0,2,2,0,2
2,12.01,1,1,1,0.47850000000000004,1,1,0,1,2,1,1
0,4.77,0,2,1,0.4511,0,0,0,1,1,1,1
1,11.45,1,2,0,0.6333,0,1,2,2,2,1,2
1,3.47,1,1,1,0.6325999999999999,1,0,1,0,1,1,1
2,6.66,0,2,0,0.5619,1,1,0,0,0,1,1
2,5.14,0,1,0,0.9882,0,0,0,1,0,0,2
1,11.51,0,0,1,0.9788,1,0,0,1,2,1,0
1,8.85,1,2,1,0.1056,0,1,2,2,1,1,0
1,6.31,0,1,0,0.43270000000000003,0,0,1,2,0,0,1
2,2.67,0,2,1,0.36329999999999996,1,0,0,0,1,1,0
2,4.35,0,1,1,0.611,1,1,0,0,0,1,0
2,13.46,1,1,0,0.214,0,1,0,2,0,1,1
1,8.06,1,2,1,0.8640000000000001,0,1,1,2,0,1,0
2,11.98,1,2,0,0.34619999999999995,1,1,2,0,1,1,0
0,14.42,0,2,1,0.9422,0,1,2,0,2,1,2
2,14.07,1,2,1,0.6115999999999999,0,0,1,1,2,0,1
2,1.84,1,2,1,0.3139,1,0,0,0,0,1,1
2,13.48,1,2,1,0.1848,0,0,2,1,1,0,0
2,4.82,1,1,1,0.3237,1,0,1,0,0,1,0
0,2.6,0,2,0,0.18789999999999998,1,0,0,0,0,1,0
0,14.56,0,2,0,0.087,0,0,2,0,0,1,0
0,14.35,1,0,1,0.7777,0,0,1,0,1,0,1
2,13.95,0,0,1,0.20980000000000001,1,0,0,1,2,1,2
1,10.39,1,2,0,0.019,1,1,1,2,1,0,2
2,14.91,0,1,1,0.3042,1,1,1,1,2,1,2
0,1.86,0,0,1,0.8697,1,0,0,0,2,1,1
0,3.84,0,0,0,0.9027,0,1,1,0,1,0,2
1,1.81,1,0,0,0.2439,1,0,0,0,0,0,1
1,1.35,0,1,0,0.2779,0,1,1,0,2,1,2
2,9.5,1,2,0,0.8226,0,1,1,2,0,0,1
0,14.28,0,0,0,0.3019,1,0,2,0,2,0,1
0,2.86,1,2,0,0.1689,0,0,2,1,1,1,1
0,2.79,1,2,1,0.9337000000000001,1,1,1,1,0,1,0
0,2.55,0,2,1,0.1384,0,1,1,1,0,0,1
1,0.91,0,2,1,0.42719999999999997,1,1,0,1,1,0,1
2,14.81,0,0,1,0.9220999999999999,1,0,0,2,0,1,1
2,6.89,1,2,0,0.6143,1,0,2,1,2,1,0
2,11.35,1,2,1,0.9703,1,1,1,2,2,1,1
1,1.56,0,2,1,0.41359999999999997,0,1,0,0,0,0,2
2,7.6,0,2,1,0.7254999999999999,1,1,2,0,0,0,0
0,1.0,1,1,0,0.6652,0,1,0,1,0,1,0
2,12.93,0,0,0,0.0535,1,0,1,2,1,0,2
2,7.83,1,2,0,0.7833,0,1,1,0,1,1,1
1,7.67,0,2,1,0.8351000000000001,1,0,2,2,0,1,0
2,13.99,1,1,0,0.4951,0,1,0,2,1,0,2
0,4.05,1,2,1,0.441,1,0,2,0,1,0,0
1,0.69,1,2,0,0.48479999999999995,0,0,0,2,1,0,1
1,2.78,0,1,0,0.9615,1,1,2,0,0,1,1
2,7.29,1,1,1,0.42460000000000003,1,0,1,1,0,0,1
1,3.74,0,0,0,0.9375,0,1,2,0,0,0,0
2,1.39,0,2,0,0.5952000000000001,1,1,1,0,0,1,1
0,14.57,0,1,0,0.8149,1,1,0,2,1,1,1
2,12.29,0,2,0,0.58,1,0,0,1,0,1,0
1,6.93,1,2,1,0.305,1,0,2,2,0,1,1
0,11.6,0,1,0,0.8299,1,1,0,2,2,1,0
1,13.41,1,1,0,0.4946,0,1,0,2,0,0,2
0,9.41,1,2,0,0.48460000000000003,1,0,0,2,0,0,2
2,3.77,1,2,1,0.5276,1,0,0,0,2,0,2
1,4.83,0,2,1,0.96,1,0,0,0,2,0,1
2,0.92,0,2,1,0.26,0,0,1,1,1,1,2
0,8.16,0,0,1,0.8856,1,0,2,0,1,0,2
0,1.0,1,0,0,0.9764,1,1,0,0,2,1,0
0,2.65,1,2,0,0.5058,1,0,2,1,1,0,1
1,4.34,0,1,1,0.9503,1,0,0,2,2,1,0
2,12.2,1,0,0,0.4415,1,0,1,0,0,0,1
0,4.2,0,0,1,0.7474,0,0,2,1,0,1,2
1,6.12,1,0,1,0.6984999999999999,1,0,0,0,1,0,2
1,11.94,1,1,0,0.9765,1,0,2,1,1,1,0
2,9.59,0,0,1,0.7679,1,1,2,2,1,0,0
1,10.48,1,2,1,0.6603,0,1,2,0,1,0,0
1,8.6,0,1,0,0.904,0,0,2,0,2,0,1
1,2.22,1,0,1,0.4224,0,0,2,0,2,0,0
2,6.71,1,0,1,0.8386,0,0,2,2,0,1,1
2,7.81,1,2,0,0.0339,1,1,2,2,0,1,0
2,11.32,1,0,0,0.8266,1,0,2,1,0,1,1
2,1.19,0,0,1,0.6225,0,1,2,2,1,1,1
1,2.29,0,1,1,0.40549999999999997,0,0,1,2,1,1,1
2,4.94,0,0,1,0.8206,1,1,2,1,1,0,0
2,4.05,0,2,1,0.508,0,1,0,1,1,0,1
0,8.51,0,2,0,0.3048,1,0,2,2,1,1,0
2,8.57,1,2,1,0.4133,1,0,1,1,2,0,1
0,5.28,0,0,1,0.36060000000000003,0,0,0,2,0,0,1
2,8.45,0,0,1,0.8893000000000001,1,0,2,2,0,1,0
1,0.9,0,1,0,0.7306,0,1,1,1,0,1,2
0,3.77,0,0,1,0.266,0,1,0,0,1,1,1
2,5.53,0,0,0,0.8262,1,0,1,2,2,1,1
2,3.87,1,2,0,0.953,1,1,0,0,0,0,0
1,6.08,1,0,1,0.7069,1,1,1,0,0,0,0
2,2.43,1,0,0,0.8922,0,1,0,0,1,1,1
0,4.07,1,2,1,0.4729,0,1,2,2,2,1,2
1,1.98,0,0,0,0.33509999999999995,0,0,2,0,0,0,0
2,1.91,0,2,0,0.855,1,1,1,1,1,1,0
2,14.49,1,2,0,0.861,0,0,2,1,2,0,2
0,10.4,0,2,0,0.4278,1,0,2,1,2,0,1
0,2.41,0,2,1,0.6258,0,1,1,2,0,1,1
1,6.6,0,2,0,0.33039999999999997,1,0,0,2,1,1,2
1,9.88,0,2,1,0.7021,1,0,2,2,0,0,2
0,10.15,1,2,0,0.9937,0,1,2,0,0,1,0
1,2.21,1,2,1,0.1222,1,1,2,2,1,1,2
0,0.67,1,2,0,0.7433,1,0,2,2,1,1,1
0,4.0,0,0,1,0.5061,1,0,0,2,2,0,2
1,11.09,0,2,0,0.5222,1,1,2,2,1,1,2
1,6.65,1,1,1,0.2021,0,1,1,1,2,0,2
0,3.91,1,0,0,0.2912,1,1,2,1,0,0,0
1,14.8,0,2,1,0.19940000000000002,0,0,0,0,2,0,0
1,13.19,0,1,0,0.9753000000000001,0,1,0,0,0,1,1
2,10.41,1,0,0,0.0824,1,0,2,0,0,0,1
1,12.98,1,2,1,0.2214,1,0,1,0,2,0,2
0,5.51,1,2,1,0.3957,0,0,1,0,2,1,0
1,6.28,0,0,1,0.2594,0,0,2,2,1,0,0
1,10.75,0,2,0,0.061399999999999996,0,1,0,2,0,1,2
0,6.8,0,1,1,0.8095,0,1,0,1,0,1,0
0,3.33,1,2,1,0.4955,1,0,0,1,0,0,1
0,2.76,1,0,1,0.8787999999999999,1,1,0,0,0,0,2
0,10.41,1,0,0,0.1892,1,1,2,2,0,0,0
0,14.83,0,0,0,0.1642,0,0,1,0,1,0,2
1,0.79,0,0,1,0.5979,0,0,2,1,1,1,1
0,14.07,0,1,1,0.4384,0,0,0,1,0,1,1
1,3.49,0,0,0,0.5467,1,1,2,1,0,0,2
2,5.22,1,1,0,0.41609999999999997,0,0,2,2,2,1,1
0,7.69,0,2,1,0.8819,0,1,1,0,2,1,2
0,0.8,0,0,0,0.8281999999999999,0,1,2,2,1,1,0
1,9.76,0,0,0,0.7734000000000001,0,0,1,2,2,0,2
2,12.58,1,2,0,0.16899999999999998,0,0,2,0,2,0,0
2,10.54,0,0,0,0.1457,0,1,2,2,0,1,1
2,7.27,0,1,0,0.9906,1,1,2,0,1,1,0
0,7.59,0,0,0,0.038599999999999995,0,0,0,0,2,1,0
2,12.66,0,1,1,0.5236,1,1,1,0,0,0,1
0,10.31,0,1,0,0.6684,0,0,2,2,2,0,2
2,10.25,1,0,1,0.0179,0,0,1,2,0,0,2
2,2.1,1,0,0,0.6444,0,1,1,0,1,0,0
2,8.99,0,0,0,0.8245999999999999,0,1,0,1,0,0,0
0,1.26,1,2,0,0.6811,1,0,2,2,0,1,0
0,1.62,1,1,1,0.12869999999999998,0,0,2,1,1,1,0
2,3.23,1,1,0,0.7301000000000001,1,0,1,0,1,1,1
2,0.9,1,1,0,0.057800000000000004,0,1,1,2,1,1,1
1,9.27,0,1,0,0.8556,1,1,2,0,1,1,0
1,6.94,1,0,1,0.7970999999999999,0,1,2,0,2,1,2
2,1.64,0,2,0,0.6596,0,1,0,2,1,1,1
1,6.96,1,0,0,0.3699,1,1,2,0,2,0,2
2,0.8,0,1,0,0.9322,0,1,2,2,2,0,2
0,13.95,1,1,0,0.2304,0,1,2,0,2,0,1
2,3.71,0,1,0,0.4585,1,1,0,1,1,1,1
1,2.59,0,1,0,0.4485,1,1,1,0,2,0,1
0,4.02,0,2,0,0.9553,0,0,1,1,0,0,2
1,3.52,1,2,1,0.5432,1,0,0,1,1,1,0
0,8.57,1,1,0,0.6716,1,0,0,0,2,1,2
0,3.25,0,0,1,0.0218,1,1,0,1,2,1,1
1,10.02,1,1,1,0.20620000000000002,1,0,1,1,2,0,1
2,4.03,1,1,0,0.5144,0,0,0,2,2,0,1
0,6.27,1,1,1,0.1675,0,0,2,2,0,0,0
0,5.75,0,2,0,0.9981,1,1,1,2,0,1,2
1,12.47,0,0,1,0.6075,1,0,0,1,0,1,0
1,7.76,0,0,0,0.061500000000000006,0,1,1,2,1,1,1
1,5.98,0,1,1,0.2786,0,1,1,1,2,0,2
2,9.33,0,2,1,0.7726999999999999,0,1,0,2,2,1,2
0,10.96,0,1,0,0.32159999999999994,0,1,0,2,2,1,2
2,7.64,1,0,0,0.26,0,1,0,2,0,0,2
2,13.35,1,0,1,0.7556,0,0,1,0,2,1,1
2,1.0,0,0,1,0.3627,0,0,2,2,2,1,1
0,14.0,1,1,1,0.5669,1,1,1,1,2,0,2
2,11.9,1,1,1,0.6496,1,0,0,0,0,1,2
1,8.4,0,0,0,0.0753,0,1,0,1,2,0,1
0,7.75,1,2,0,0.6697,1,1,0,2,1,0,1
0,8.25,0,2,1,0.7954000000000001,0,1,1,2,1,0,0
1,11.47,1,0,1,0.3031,1,0,1,0,1,0,1
2,11.69,0,2,0,0.6681,1,1,2,0,2,0,1
0,3.7,1,2,0,0.2415,1,0,2,1,0,0,2
1,11.46,1,0,1,0.3864,1,1,2,1,1,0,0
1,7.81,1,0,0,0.7426,0,1,1,1,1,0,1
2,8.09,0,1,1,0.3421,1,0,1,2,0,0,1
0,3.21,1,1,1,0.0621,1,0,1,0,2,0,2
2,1.81,1,1,0,0.0335,1,0,1,2,0,1,2
0,13.26,0,0,1,0.382,1,1,1,2,0,1,2
2,14.98,0,0,0,0.5954999999999999,1,0,0,1,1,1,2
1,4.71,0,0,1,0.25,0,0,2,1,0,0,1
2,10.21,1,2,1,0.6984999999999999,0,0,2,1,2,1,0
2,14.57,1,0,0,0.1561,0,0,1,2,2,1,0
1,8.92,0,0,0,0.5189,1,1,2,1,1,0,0
2,6.89,0,0,1,0.0625,0,1,0,0,2,0,2
2,6.61,0,2,1,0.9209,0,1,0,1,2,1,2
1,13.17,1,0,0,0.38420000000000004,1,1,0,2,1,1,1
2,7.99,1,2,0,0.6029,0,0,1,2,0,1,2
1,13.34,1,2,0,0.2893,1,1,2,0,2,1,0
2,12.66,1,2,1,0.2327,0,0,0,1,2,0,2
2,1.19,1,1,1,0.907,0,0,1,2,0,1,1
0,1.69,1,2,0,0.8865999999999999,0,1,1,1,2,1,0
1,12.26,0,1,0,0.1981,0,1,0,1,1,1,0
1,1.55,1,0,1,0.1027,0,1,0,2,2,1,1
0,5.48,0,0,0,0.065,1,0,0,0,0,1,0
0,11.32,1,0,0,0.8398,1,1,1,1,1,1,2
2,12.63,0,1,0,0.8645,0,1,2,0,0,1,1
2,4.36,0,1,1,0.2386,0,1,1,2,1,0,0
0,10.11,1,2,1,0.9226000000000001,1,0,1,2,0,1,1
0,9.44,0,0,0,0.42460000000000003,1,0,0,2,0,1,1
0,6.6,1,1,1,0.40130000000000005,1,1,1,1,0,1,1
0,14.21,0,1,1,0.2345,1,0,0,2,2,0,2
1,2.72,1,0,0,0.1561,1,1,0,2,2,1,1
1,5.51,1,1,0,0.1948,0,1,1,0,0,0,0
1,7.63,1,0,1,0.8090999999999999,1,0,1,0,2,1,0
2,14.99,0,1,1,0.34299999999999997,0,1,1,1,0,1,0
1,6.68,0,1,1,0.2207,1,1,0,2,2,0,2
0,13.11,0,1,1,0.9836,0,0,2,2,2,1,1
2,1.77,0,2,1,0.4719,0,1,2,2,2,1,1
2,13.84,1,1,0,0.0232,0,1,1,0,2,1,1
1,2.03,1,2,1,0.3556,1,1,2,0,2,1,2
2,9.62,1,2,0,0.23329999999999998,0,1,0,0,2,0,0
0,1.71,0,1,0,0.5669,0,0,1,0,2,1,0
0,14.78,1,0,0,0.7481,0,1,2,1,1,1,0
2,7.63,0,0,0,0.1444,0,0,0,2,1,0,1
2,6.44,0,1,1,0.9299,1,0,2,1,2,0,2
2,12.82,0,1,0,0.4509,0,1,0,0,1,0,2
2,5.89,0,1,0,0.94,1,1,1,1,2,0,2
2,1.44,0,0,1,0.7685,1,0,0,0,2,0,2
1,9.1,1,2,0,0.6659999999999999,0,1,2,2,1,1,1
2,11.03,0,1,1,0.7081000000000001,1,1,1,2,0,0,1
0,2.04,1,1,1,0.6681,0,1,2,2,2,1,0
1,7.98,1,0,0,0.7998999999999999,1,0,2,2,2,0,0
2,4.3,1,0,1,0.4347,0,1,1,1,2,0,1
2,5.94,0,1,0,0.9947,0,1,1,1,1,0,0
1,4.41,1,2,0,0.5585,1,0,1,0,2,0,2
1,5.29,0,0,1,0.25730000000000003,1,1,1,1,0,1,0
1,4.43,0,2,0,0.9401999999999999,1,1,2,2,0,0,2
1,14.73,1,2,0,0.039,1,1,1,2,1,1,1
1,4.4,0,0,1,0.18530000000000002,0,1,2,1,0,0,0
0,14.27,0,1,0,0.8893000000000001,1,0,2,2,2,1,0
0,3.38,1,0,1,0.9412999999999999,0,0,2,2,2,0,0
1,12.77,1,2,1,0.1427,0,1,0,2,1,1,0
1,3.09,0,2,1,0.6323,0,1,2,0,0,0,1
2,6.11,0,2,1,0.7489,0,0,1,1,1,1,0
1,12.61,0,1,0,0.7422,0,1,1,1,1,1,1
2,7.53,0,1,0,0.3881,1,1,0,1,2,0,0
0,8.78,1,0,0,0.3237,1,1,2,2,1,1,2
0,14.28,0,0,0,0.2236,0,1,2,0,1,1,0
0,9.42,1,0,0,0.6714,1,1,0,2,1,0,2
0,8.33,1,2,0,0.2673,1,0,0,1,2,1,1
1,4.98,0,2,1,0.2237,1,1,2,0,1,1,0
1,13.22,0,2,0,0.6127,1,1,2,0,0,1,0
1,5.46,0,0,0,0.0453,0,0,0,1,0,1,2
0,13.01,1,1,0,0.8891,1,1,2,2,1,1,2
1,2.1,0,2,0,0.2927,1,0,0,1,2,1,1
0,3.26,1,0,1,0.5993999999999999,1,1,2,2,2,0,0
0,8.63,0,1,1,0.1294,1,1,0,0,2,1,0
2,14.82,1,0,0,0.5710000000000001,1,1,2,2,1,1,0
2,14.16,0,0,0,0.024,1,1,0,0,2,0,1
1,4.03,1,0,1,0.0849,1,1,0,0,1,0,0
1,2.39,1,2,1,0.9865999999999999,0,0,1,0,0,0,1
2,10.59,1,0,0,0.5007,0,0,0,2,0,1,1
2,9.54,0,2,1,0.7953,0,1,2,1,1,0,2
1,3.17,1,0,1,0.16449999999999998,0,1,2,1,0,0,1
1,4.64,1,2,1,0.48710000000000003,1,0,0,1,0,0,1
2,13.12,1,0,0,0.0808,0,1,1,2,1,1,1
2,14.55,0,0,1,0.0059,0,0,1,1,1,1,2
1,3.51,1,1,0,0.7395,0,1,2,0,2,0,1
1,8.12,1,2,0,0.0736,0,0,1,1,1,1,0
2,7.14,1,0,0,0.24309999999999998,1,1,2,0,2,1,1
2,4.84,1,2,1,0.6692,0,0,0,2,0,0,2
2,8.49,0,0,0,0.7206999999999999,1,0,0,0,0,1,2
0,12.69,0,0,1,0.5592,1,0,1,1,0,0,2
2,3.86,0,0,0,0.2242,1,1,1,0,1,1,0
0,6.1,0,0,0,0.22760000000000002,0,0,0,1,2,1,0
0,13.79,1,2,0,0.23600000000000002,1,1,0,1,0,0,1
2,1.22,1,1,1,0.2843,1,1,0,0,0,1,1
0,10.81,0,0,0,0.6347,1,0,2,1,2,0,0
0,11.6,0,1,1,0.6075,0,0,2,0,2,0,0
0,3.35,1,2,1,0.4587,1,1,0,0,2,0,2
0,9.92,0,1,1,0.8654999999999999,0,0,1,2,0,0,1
1,11.92,1,2,0,0.9616,0,1,2,0,2,1,1
1,2.24,1,1,0,0.5546,1,1,0,1,0,0,2
2,6.49,0,1,0,0.0814,1,1,2,0,0,0,0
1,2.13,0,0,1,0.4596,1,1,2,1,1,1,1
1,10.88,0,0,1,0.7817000000000001,1,0,2,0,0,0,1
1,2.4,1,0,0,0.262,1,0,2,1,2,0,2
1,9.93,1,0,0,0.5677,0,1,2,2,1,1,1
2,6.09,0,1,1,0.8663,1,1,2,1,1,1,1
0,1.93,1,1,1,0.1595,1,0,0,0,2,1,0
1,13.25,1,0,1,0.6082,1,1,0,1,2,1,2
1,13.77,1,2,1,0.9315000000000001,0,0,0,0,2,0,1
1,5.99,1,2,1,0.193,1,1,1,1,2,0,1
0,10.15,1,1,0,0.342,1,1,1,2,1,0,0
2,14.36,1,2,1,0.2938,1,1,0,1,1,0,0
2,7.35,0,0,1,0.8604999999999999,0,1,1,0,0,1,2
0,3.67,0,1,0,0.5203,0,1,0,2,2,1,0
1,8.24,1,1,0,0.38789999999999997,0,0,0,1,0,1,1
2,12.6,0,0,1,0.4393,1,0,1,1,1,1,0
2,1.7,0,1,1,0.32049999999999995,0,0,1,0,0,0,1
1,7.94,1,0,0,0.7901,0,1,2,0,2,0,1
2,3.94,1,2,1,0.5102,0,0,0,1,1,0,2
1,6.86,1,2,0,0.25379999999999997,1,1,2,0,2,0,1
2,6.32,1,0,0,0.1815,1,0,2,1,0,0,1
0,12.86,1,1,1,0.882,0,1,1,1,0,0,0
2,9.92,1,2,0,0.6328,0,0,2,1,1,0,0
2,12.59,1,0,0,0.7608,1,0,2,1,2,0,2
2,8.89,1,1,1,0.9003,0,1,0,2,1,1,2
1,9.87,1,0,1,0.7878000000000001,1,0,0,1,1,0,1
2,9.12,1,2,1,0.6804000000000001,1,1,2,2,0,0,1
1,8.66,0,0,1,0.4869,0,0,0,0,1,0,2
0,8.15,1,0,1,0.6058,1,1,0,1,1,1,2
0,7.45,0,2,1,0.7751,0,0,2,1,2,0,0
0,13.69,0,1,1,0.1272,0,1,2,1,1,1,1
1,3.34,0,0,1,0.2152,1,0,2,1,1,0,2
2,7.17,1,1,1,0.519,1,0,1,2,2,0,0
2,7.93,1,1,1,0.6388,0,1,2,1,1,0,1
2,14.64,0,2,0,0.9603,0,1,0,2,1,0,2
0,4.17,1,1,1,0.7929,0,1,0,2,2,0,1
0,8.55,1,0,1,0.902,0,0,2,2,1,0,2
2,5.88,1,2,0,0.4806,0,0,1,0,0,0,1
0,5.48,1,1,1,0.3809,0,1,1,2,0,0,2
2,5.85,0,0,0,0.6251,0,0,1,1,1,0,1
1,13.78,1,1,1,0.0698,0,0,0,1,2,0,2
0,14.68,0,1,1,0.7723,0,1,1,0,1,1,2
1,13.82,0,1,0,0.1507,0,0,1,0,1,1,2
0,4.84,1,1,0,0.1035,1,1,2,1,0,1,0
2,7.61,1,0,0,0.43560000000000004,1,0,2,1,0,1,0
2,7.19,0,0,0,0.3987,1,0,0,2,0,0,2
2,7.31,0,1,1,0.8498,1,0,0,1,1,0,1
2,13.33,1,1,0,0.46380000000000005,0,0,1,1,2,0,1
1,3.99,0,0,1,0.7757999999999999,1,1,1,1,0,1,0
1,12.36,1,0,1,0.9708,0,1,1,2,2,1,1
0,9.67,0,0,1,0.059699999999999996,0,0,2,0,1,0,2
0,10.28,1,1,1,0.5427000000000001,0,0,1,1,1,1,1
2,2.66,1,1,0,0.6084,1,1,1,2,1,1,2
1,12.43,0,2,0,0.6679999999999999,1,0,0,1,1,0,0
2,12.8,1,1,1,0.1718,1,0,1,1,0,1,2
1,3.03,1,1,1,0.4632,1,0,1,2,2,1,2
2,12.16,0,2,0,0.43270000000000003,1,0,2,1,0,1,1
0,0.99,0,0,0,0.1787,0,0,0,1,0,0,2
1,13.85,0,1,0,0.3428,0,1,1,2,1,0,0
1,13.63,1,0,1,0.973,1,1,1,0,2,0,1
1,2.93,1,1,1,0.9029,0,0,0,0,0,0,1
1,10.43,1,1,1,0.9218000000000001,0,0,1,0,2,1,0
0,5.67,0,2,0,0.3522,0,0,2,2,0,0,2
1,7.61,1,0,0,0.2899,1,0,0,0,1,0,0
0,0.69,1,2,1,0.9085,0,1,0,0,2,0,1
1,12.69,0,1,1,0.4407,0,0,0,1,2,0,0
0,14.63,0,1,0,0.022799999999999997,0,0,0,1,0,0,0
0,8.51,1,2,0,0.192,1,1,0,2,0,0,0
1,14.97,1,0,1,0.4169,1,1,1,1,0,1,0
2,11.93,1,2,1,0.0403,1,0,0,2,2,1,2
0,5.41,1,0,0,0.5215,1,0,2,0,1,0,2
1,13.1,0,0,0,0.9767,0,0,1,2,2,0,1
0,2.69,1,0,0,0.6317,1,1,2,1,0,0,1
0,6.62,1,1,0,0.6731999999999999,0,1,2,1,1,0,0
0,6.66,0,2,0,0.1202,1,0,0,0,0,1,1
0,13.75,0,0,1,0.09480000000000001,0,1,1,1,0,1,2
1,8.28,1,0,0,0.7472,1,0,0,2,1,1,2
0,9.2,1,1,0,0.8416,0,0,2,0,2,0,2
2,4.76,0,1,0,0.8492000000000001,0,1,1,2,0,1,2
1,5.11,0,0,0,0.2364,1,0,2,0,1,1,0
0,12.9,1,0,0,0.2446,1,1,0,1,0,1,2
0,12.23,1,2,1,0.5771000000000001,1,1,0,1,2,1,0
2,4.19,0,1,1,0.044800000000000006,1,1,2,2,0,0,1
2,6.2,1,2,0,0.2,0,1,0,2,0,1,0
0,3.12,1,1,0,0.3331,1,0,0,1,0,0,2
0,8.05,1,0,0,0.4796,0,0,1,0,0,0,1
0,9.55,1,0,1,0.1783,1,1,2,1,1,0,1
2,1.44,1,0,0,0.2766,0,1,0,1,2,0,0
1,11.68,0,2,0,0.0824,0,1,1,1,1,0,0
0,8.07,1,0,1,0.9248999999999999,0,0,2,2,2,1,0
0,7.3,1,1,1,0.9523999999999999,0,1,0,1,0,1,2
2,14.17,0,2,0,0.9196,1,1,2,2,2,0,0
2,1.84,1,0,1,0.1467,1,0,0,1,1,1,0
2,0.66,0,2,0,0.48369999999999996,1,0,0,2,1,0,2
1,11.47,0,1,0,0.46009999999999995,1,0,0,0,0,1,0
2,10.53,0,1,0,0.932,0,0,2,1,0,0,2
0,5.95,1,1,1,0.2726,1,1,0,0,2,1,0
2,11.15,1,1,0,0.6827,0,1,1,2,1,0,0
2,8.81,1,1,1,0.5079,1,1,1,0,2,0,1
0,8.24,1,0,0,0.3468,1,1,1,1,1,0,2
2,3.46,1,2,0,0.8497,1,0,0,1,1,0,1
2,6.4,0,1,0,0.3909,1,1,0,1,0,1,2
1,8.14,1,2,1,0.3803,0,1,1,1,1,1,2
0,12.32,0,2,0,0.9625,0,1,0,1,0,1,0
1,6.86,0,1,1,0.9973000000000001,1,1,0,2,0,0,2
0,11.96,1,2,1,0.727,0,0,0,2,1,1,2
0,13.34,0,1,0,0.8734999999999999,0,1,0,2,1,0,2
0,6.66,0,2,1,0.5445,0,1,2,0,2,1,1
0,10.04,1,1,0,0.31129999999999997,1,0,1,1,0,0,0
1,14.59,0,0,0,0.2053,0,0,0,0,1,1,1
1,8.01,0,1,1,0.0974,1,0,2,2,2,1,1
2,1.19,1,1,0,0.7369,1,1,0,2,0,1,1
1,9.49,0,1,0,0.9605,0,1,2,1,2,0,2
2,2.6,0,1,0,0.9814,1,1,2,0,1,0,0
1,11.59,1,0,1,0.0681,0,1,2,1,2,0,0
2,4.3,0,1,0,0.8495,0,1,2,1,1,0,2
1,1.7,0,2,0,0.8345,0,0,0,1,1,1,1
1,9.5,0,0,1,0.6881,0,1,1,2,2,0,1
1,5.13,0,2,0,0.2353,0,1,0,0,1,1,2
1,6.88,1,2,0,0.2352,1,1,0,0,1,1,2
1,4.68,1,2,1,0.1634,0,1,1,0,2,0,1
2,3.33,1,2,1,0.986,1,1,1,0,0,0,2
1,6.82,1,0,1,0.9178000000000001,0,0,0,0,0,1,2
2,11.84,0,2,0,0.6977,1,1,1,2,0,1,1
1,14.0,0,2,1,0.5132,0,0,1,1,1,1,2
1,8.84,0,2,1,0.3111,1,0,0,2,2,0,0
2,3.94,0,2,1,0.20670000000000002,1,1,1,1,0,0,0
1,6.63,1,2,0,0.0499,1,0,2,0,1,1,2
0,9.54,1,2,0,0.37670000000000003,0,0,0,2,0,1,1
0,10.38,1,1,0,0.9186,1,1,0,1,2,0,2
1,9.84,0,0,1,0.8031,1,0,0,1,1,0,0
1,13.87,0,1,0,0.4783,1,0,2,0,2,0,2
2,1.8,1,1,0,0.34409999999999996,0,1,2,2,0,0,2
2,0.82,0,0,0,0.5095000000000001,1,0,2,1,1,1,0
1,13.79,0,0,1,0.8189,1,1,1,0,1,0,0
0,12.35,1,2,1,0.1109,0,0,1,0,0,1,0
0,11.32,1,1,1,0.6570999999999999,1,0,2,0,1,1,0
0,3.28,1,2,0,0.5567,0,1,0,0,2,0,2
1,7.04,1,0,1,0.4756,1,0,1,1,0,1,1
2,12.3,0,0,1,0.7687,1,0,1,1,2,0,0
1,2.33,0,0,1,0.1424,1,0,1,0,0,1,0
2,14.07,0,2,0,0.9684,0,1,2,1,0,0,0
2,5.21,0,0,0,0.7712,1,0,1,1,0,0,0
